Date,Salesperson,Product,Category,Quantity,Unit_Price,Total_Sale,Commission,Cost_of_Goods,Gross_Profit,Customer_ID,Lead_Source,Deal_Size,Profit_Margin,Month,Quarter,Year,Weekday
2023-03-20,David Wilson,Widget B,Electronics,1,161.91559298025152,161.91559298025152,11.780333523639236,97.14935578815091,64.7662371921006,CUST_2526,Referral,Small,40.0,3,1,2023,Monday
2023-03-20,David Wilson,Widget C,Electronics,4,340.6916576636459,1362.7666306545837,176.21456762612488,817.6599783927502,545.1066522618335,CUST_5151,Cold Call,Small,40.0,3,1,2023,Monday
2023-03-21,David Wilson,Widget B,Services,4,151.13791303391045,604.5516521356418,47.01546614438866,362.73099128138506,241.82066085425674,CUST_7278,Trade Show,Small,40.0,3,1,2023,Tuesday
2023-03-21,Bob Smith,Widget A,Services,2,252.0196895517146,504.0393791034292,30.109661110412855,302.42362746205754,201.61575164137167,CUST_5220,Website,Small,40.0,3,1,2023,Tuesday
2023-03-21,Bob Smith,Widget B,Services,1,171.8098425770195,171.8098425770195,16.631204806722657,103.0859055462117,68.7239370308078,CUST_7292,Website,Small,40.0,3,1,2023,Tuesday
2023-03-21,David Wilson,Gadget Y,Electronics,1,665.2090818041335,665.2090818041335,61.602380157874585,399.1254490824801,266.0836327216534,CUST_1010,Cold Call,Small,40.0,3,1,2023,Tuesday
2023-03-21,David Wilson,Widget B,Electronics,3,202.28209562236245,606.8462868670873,71.0128253204822,364.10777212025243,242.73851474683488,CUST_1284,Cold Call,Small,39.99999999999999,3,1,2023,Tuesday
2023-03-21,David Wilson,Gadget X,Services,2,467.89308420175666,935.7861684035133,101.82399450864054,561.471701042108,374.3144673614054,CUST_7584,Trade Show,Small,40.0,3,1,2023,Tuesday
2023-03-21,Eva Garcia,Gadget X,Software,3,441.2886715483425,1323.8660146450275,77.58095624794319,794.3196087870165,529.546405858011,CUST_6394,Website,Small,40.0,3,1,2023,Tuesday
2023-03-21,Bob Smith,Gadget Y,Software,1,516.8528006156886,516.8528006156886,26.16156287129297,310.11168036941314,206.74112024627544,CUST_9943,Referral,Medium,40.0,3,1,2023,Tuesday
2023-03-21,David Wilson,Widget A,Services,3,260.0216483849563,780.0649451548688,73.48962185755241,468.03896709292127,312.02597806194757,CUST_9575,Social Media,Small,40.0,3,1,2023,Tuesday
2023-03-21,David Wilson,Widget A,Hardware,1,241.41571789819946,241.41571789819946,35.373627121429415,144.84943073891966,96.5662871592798,CUST_7521,Trade Show,Small,40.0,3,1,2023,Tuesday
2023-03-21,David Wilson,Widget A,Hardware,4,212.2063365477959,848.8253461911836,66.60726508188145,509.29520771471016,339.53013847647344,CUST_5224,Trade Show,Small,40.0,3,1,2023,Tuesday
2023-03-21,David Wilson,Gadget X,Electronics,1,549.3062219424511,549.3062219424511,59.861801587069984,329.5837331654706,219.72248877698047,CUST_6319,Trade Show,Medium,40.00000000000001,3,1,2023,Tuesday
2023-03-21,Carol Brown,Widget B,Services,1,160.69853329862775,160.69853329862775,23.250594903241957,96.41911997917664,64.27941331945111,CUST_1638,Cold Call,Small,40.00000000000001,3,1,2023,Tuesday
2023-03-22,Alice Johnson,Gadget X,Electronics,1,437.2139842270122,437.2139842270122,23.603884023124856,262.3283905362073,174.8855936908049,CUST_4479,Referral,Medium,40.00000000000001,3,1,2023,Wednesday
2023-03-22,David Wilson,Widget B,Hardware,1,163.8029734157937,163.8029734157937,8.989175423744287,98.28178404947622,65.52118936631749,CUST_8375,Social Media,Small,40.0,3,1,2023,Wednesday
2023-03-22,David Wilson,Gadget X,Hardware,2,472.88864391098747,945.7772878219749,113.04901558346963,567.4663726931849,378.31091512879004,CUST_8275,Trade Show,Small,40.00000000000001,3,1,2023,Wednesday
2023-03-22,David Wilson,Gadget X,Software,1,461.0860697756804,461.0860697756804,25.466773911779416,276.65164186540824,184.43442791027218,CUST_4757,Website,Medium,40.0,3,1,2023,Wednesday
2023-03-22,Eva Garcia,Gadget Y,Hardware,1,555.9820082776462,555.9820082776462,59.711601489905874,333.5892049665877,222.39280331105846,CUST_9828,Referral,Small,40.0,3,1,2023,Wednesday
2023-03-22,David Wilson,Gadget Y,Services,2,608.4900082315364,1216.9800164630728,105.51930968238136,730.1880098778437,486.79200658522916,CUST_3586,Social Media,Medium,40.0,3,1,2023,Wednesday
2023-03-22,Carol Brown,Widget A,Software,3,233.67012143322174,701.0103642996652,64.01167634530896,420.6062185797991,280.4041457198661,CUST_3882,Social Media,Medium,40.0,3,1,2023,Wednesday
2023-03-22,Bob Smith,Gadget Y,Software,1,499.58951923631076,499.58951923631076,25.458914262745775,299.75371154178646,199.8358076945243,CUST_6038,Cold Call,Small,40.0,3,1,2023,Wednesday
2023-03-22,Eva Garcia,Widget A,Electronics,2,238.82983849543447,477.65967699086895,46.157327600517014,286.59580619452134,191.0638707963476,CUST_5132,Cold Call,Medium,40.0,3,1,2023,Wednesday
2023-03-22,Alice Johnson,Gadget Y,Electronics,2,526.6713723980127,1053.3427447960255,61.8733200814399,632.0056468776153,421.3370979184102,CUST_8556,Referral,Medium,40.0,3,1,2023,Wednesday
2023-03-22,David Wilson,Widget C,Software,1,344.63624754007157,344.63624754007157,20.472912121800306,206.78174852404294,137.85449901602863,CUST_8301,Referral,Medium,40.0,3,1,2023,Wednesday
2023-03-22,Eva Garcia,Widget A,Services,1,202.10481258545855,202.10481258545855,21.07677276402643,121.26288755127513,80.84192503418342,CUST_2275,Cold Call,Medium,40.0,3,1,2023,Wednesday
2023-03-22,David Wilson,Widget C,Software,3,373.0869931025047,1119.2609793075142,102.67047212687618,671.5565875845084,447.70439172300576,CUST_9134,Cold Call,Small,40.00000000000001,3,1,2023,Wednesday
2023-03-22,Carol Brown,Widget C,Services,3,318.2706618470333,954.8119855410998,115.16410980857573,572.8871913246599,381.92479421644,CUST_6682,Website,Medium,40.0,3,1,2023,Wednesday
2023-03-22,Alice Johnson,Gadget Y,Electronics,1,631.7172133331063,631.7172133331063,84.45986251242243,379.0303279998638,252.68688533324251,CUST_6976,Trade Show,Small,40.0,3,1,2023,Wednesday
2023-03-22,David Wilson,Gadget Y,Electronics,1,682.0438088285919,682.0438088285919,91.40329379970787,409.22628529715513,272.81752353143673,CUST_2006,Cold Call,Medium,40.0,3,1,2023,Wednesday
2023-03-22,Alice Johnson,Gadget X,Electronics,1,418.0792839377921,418.0792839377921,51.180489099583774,250.84757036267527,167.23171357511686,CUST_9259,Referral,Small,40.0,3,1,2023,Wednesday
2023-03-22,Eva Garcia,Gadget Y,Services,1,714.2631048198091,714.2631048198091,66.11182619197449,428.55786289188546,285.7052419279236,CUST_3831,Website,Small,40.0,3,1,2023,Wednesday
2023-03-22,Bob Smith,Widget A,Services,4,312.19801018087236,1248.7920407234894,87.62743231175496,749.2752244340936,499.5168162893958,CUST_9501,Referral,Small,40.0,3,1,2023,Wednesday
2023-03-22,Eva Garcia,Gadget X,Services,1,615.9360060674235,615.9360060674235,89.71272688649876,369.56160364045405,246.37440242696943,CUST_5109,Trade Show,Small,40.00000000000001,3,1,2023,Wednesday
2023-03-23,Alice Johnson,Gadget X,Services,5,458.1972429500079,2290.9862147500394,193.0203571398098,1374.5917288500234,916.394485900016,CUST_5680,Trade Show,Small,40.00000000000001,3,1,2023,Thursday
2023-03-23,David Wilson,Gadget X,Hardware,1,453.8642295370873,453.8642295370873,28.764330268259958,272.31853772225236,181.54569181483492,CUST_8934,Trade Show,Medium,40.0,3,1,2023,Thursday
2023-03-23,Carol Brown,Widget B,Services,2,167.6136430225238,335.2272860450476,48.26655575029141,201.13637162702855,134.09091441801905,CUST_5067,Cold Call,Small,40.0,3,1,2023,Thursday
2023-03-23,Carol Brown,Gadget X,Services,2,505.08025301626236,1010.1605060325247,58.41685243929816,606.0963036195149,404.06420241300987,CUST_5643,Referral,Small,40.0,3,1,2023,Thursday
2023-03-23,Alice Johnson,Widget C,Hardware,1,301.2641771789924,301.2641771789924,17.889937529520697,180.75850630739544,120.50567087159695,CUST_1537,Trade Show,Small,40.0,3,1,2023,Thursday
2023-03-23,Bob Smith,Widget C,Hardware,1,378.2295222817774,378.2295222817774,32.270816959919216,226.93771336906644,151.29180891271096,CUST_5307,Cold Call,Small,40.0,3,1,2023,Thursday
2023-03-23,Carol Brown,Gadget X,Hardware,2,444.1661680839478,888.3323361678956,51.56033170281717,532.9994017007374,355.3329344671582,CUST_9541,Referral,Medium,40.0,3,1,2023,Thursday
2023-03-23,Carol Brown,Gadget Y,Electronics,1,557.2839528405165,557.2839528405165,82.85900187662142,334.3703717043099,222.91358113620657,CUST_1923,Cold Call,Small,40.0,3,1,2023,Thursday
2023-03-23,Bob Smith,Widget C,Electronics,2,303.89782045788087,607.7956409157617,76.8197111999858,364.67738454945703,243.1182563663047,CUST_9122,Cold Call,Small,40.0,3,1,2023,Thursday
2023-03-23,Alice Johnson,Gadget Y,Electronics,3,429.21754102039114,1287.6526230611735,92.27486110576723,772.591573836704,515.0610492244695,CUST_6489,Cold Call,Small,40.00000000000001,3,1,2023,Thursday
2023-03-24,Carol Brown,Widget C,Software,1,285.8279607381869,285.8279607381869,40.42633858370488,171.49677644291214,114.33118429527477,CUST_1383,Trade Show,Small,40.0,3,1,2023,Friday
2023-03-24,Alice Johnson,Gadget X,Electronics,2,514.4896248814783,1028.9792497629567,133.06170106334486,617.3875498577739,411.59169990518274,CUST_1608,Trade Show,Small,40.00000000000001,3,1,2023,Friday
2023-03-24,Eva Garcia,Gadget Y,Electronics,2,641.6364609834401,1283.2729219668802,112.14971546441608,769.963753180128,513.3091687867521,CUST_7480,Referral,Small,40.00000000000001,3,1,2023,Friday
2023-03-24,David Wilson,Widget A,Software,1,262.5367281004149,262.5367281004149,21.506146709066957,157.52203686024893,105.01469124016597,CUST_4447,Referral,Medium,40.0,3,1,2023,Friday
2023-03-24,Eva Garcia,Gadget X,Software,5,397.86773603359967,1989.3386801679983,108.47766919135799,1193.603208100799,795.7354720671992,CUST_6123,Cold Call,Small,40.0,3,1,2023,Friday
2023-03-24,Eva Garcia,Widget A,Electronics,1,261.05512984066627,261.05512984066627,24.090288263025116,156.63307790439976,104.42205193626651,CUST_4359,Website,Small,40.0,3,1,2023,Friday
2023-03-24,David Wilson,Gadget Y,Electronics,4,502.8693411314385,2011.477364525754,283.01751400905,1206.8864187154522,804.5909458103017,CUST_9524,Trade Show,Small,40.00000000000001,3,1,2023,Friday
2023-03-24,Eva Garcia,Widget B,Electronics,1,193.44592869039624,193.44592869039624,20.84594422021671,116.06755721423774,77.3783714761585,CUST_3323,Cold Call,Small,40.0,3,1,2023,Friday
2023-03-24,Bob Smith,Widget C,Electronics,1,313.20603366462666,313.20603366462666,22.57090591169617,187.92362019877598,125.28241346585068,CUST_9523,Social Media,Small,40.00000000000001,3,1,2023,Friday
2023-03-24,Alice Johnson,Widget C,Services,1,302.98356967492646,302.98356967492646,37.411348962461496,181.79014180495588,121.19342786997058,CUST_6108,Cold Call,Small,40.0,3,1,2023,Friday
2023-03-24,David Wilson,Widget A,Services,1,290.83134553014014,290.83134553014014,31.61878649084883,174.4988073180841,116.33253821205605,CUST_1154,Social Media,Small,40.0,3,1,2023,Friday
2023-03-24,Bob Smith,Gadget Y,Hardware,1,526.6240347212463,526.6240347212463,41.66325844295724,315.97442083274774,210.64961388849855,CUST_9553,Website,Medium,40.00000000000001,3,1,2023,Friday
2023-03-24,Bob Smith,Widget B,Services,1,156.8021037266077,156.8021037266077,12.284948099745936,94.08126223596462,62.72084149064308,CUST_5547,Trade Show,Small,40.0,3,1,2023,Friday
2023-03-24,Alice Johnson,Widget A,Hardware,3,264.6292186052297,793.8876558156892,117.87658583672298,476.3325934894134,317.5550623262758,CUST_7054,Website,Medium,40.000000000000014,3,1,2023,Friday
2023-03-24,Eva Garcia,Gadget Y,Services,2,591.7664894064878,1183.5329788129757,130.21310994771176,710.1197872877854,473.4131915251903,CUST_4446,Trade Show,Small,40.0,3,1,2023,Friday
2023-03-24,Bob Smith,Gadget Y,Electronics,3,569.7781918363771,1709.3345755091314,141.9903581785094,1025.6007453054788,683.7338302036526,CUST_6963,Cold Call,Small,40.0,3,1,2023,Friday
2023-03-25,Carol Brown,Widget C,Electronics,1,263.2693158089321,263.2693158089321,31.02954963600979,157.96158948535927,105.30772632357284,CUST_7319,Trade Show,Medium,40.0,3,1,2023,Saturday
2023-03-25,Eva Garcia,Widget B,Services,1,186.97827566283578,186.97827566283578,12.74635441889122,112.18696539770147,74.79131026513431,CUST_9810,Website,Small,40.0,3,1,2023,Saturday
2023-03-26,Eva Garcia,Gadget Y,Services,1,649.2612674973965,649.2612674973965,50.11221964405326,389.5567604984379,259.7045069989586,CUST_5239,Cold Call,Small,40.0,3,1,2023,Sunday
2023-03-26,Alice Johnson,Widget B,Software,1,192.88194593856926,192.88194593856926,19.907817532538676,115.72916756314154,77.15277837542772,CUST_3053,Social Media,Small,40.00000000000001,3,1,2023,Sunday
2023-03-26,Carol Brown,Gadget X,Electronics,4,427.45512569286973,1709.820502771479,94.77018231670722,1025.8923016628873,683.9282011085916,CUST_7272,Cold Call,Medium,40.0,3,1,2023,Sunday
2023-03-27,David Wilson,Widget A,Services,2,275.47330044458994,550.9466008891799,53.99954450104408,330.5679605335079,220.37864035567196,CUST_3215,Social Media,Small,40.0,3,1,2023,Monday
2023-03-27,Alice Johnson,Widget C,Electronics,2,287.2606845947163,574.5213691894326,42.153129153670015,344.71282151365955,229.808547675773,CUST_4546,Trade Show,Small,40.0,3,1,2023,Monday
2023-03-27,Eva Garcia,Widget A,Software,3,243.09605294482037,729.2881588344611,38.280610557738925,437.57289530067663,291.7152635337845,CUST_2352,Social Media,Medium,40.0,3,1,2023,Monday
2023-03-27,Eva Garcia,Gadget X,Services,2,514.0795337445418,1028.1590674890836,152.1142657225938,616.8954404934501,411.26362699563344,CUST_8937,Social Media,Small,40.0,3,1,2023,Monday
2023-03-27,Eva Garcia,Widget C,Software,1,321.9883670856976,321.9883670856976,22.05490190673725,193.19302025141855,128.79534683427903,CUST_2188,Trade Show,Large,40.0,3,1,2023,Monday
2023-03-27,Alice Johnson,Gadget Y,Electronics,1,532.9944561836953,532.9944561836953,50.33490138769742,319.7966737102172,213.19778247347813,CUST_5171,Cold Call,Small,40.0,3,1,2023,Monday
2023-03-27,Bob Smith,Widget C,Software,1,335.58428696986095,335.58428696986095,20.859013877034588,201.35057218191656,134.2337147879444,CUST_9323,Social Media,Small,40.0,3,1,2023,Monday
2023-03-27,Eva Garcia,Widget B,Software,4,181.6655650513394,726.6622602053576,50.94134469714821,435.99735612321456,290.66490408214304,CUST_1597,Trade Show,Small,40.0,3,1,2023,Monday
2023-03-27,Carol Brown,Widget C,Software,2,344.3207377560308,688.6414755120616,94.47306218174592,413.1848853072369,275.45659020482464,CUST_1938,Cold Call,Small,40.0,3,1,2023,Monday
2023-03-27,Alice Johnson,Widget B,Software,1,145.00144183745329,145.00144183745329,20.03045718239272,87.00086510247196,58.00057673498132,CUST_1259,Website,Medium,40.00000000000001,3,1,2023,Monday
2023-03-27,Carol Brown,Widget B,Services,1,142.742731979662,142.742731979662,13.583894439670116,85.6456391877972,57.09709279186481,CUST_2624,Cold Call,Small,40.0,3,1,2023,Monday
2023-03-27,David Wilson,Widget B,Hardware,2,178.96715623051156,357.9343124610231,39.67087444723878,214.76058747661386,143.17372498440926,CUST_6386,Website,Small,40.0,3,1,2023,Monday
2023-03-28,Eva Garcia,Widget A,Software,2,248.386212666389,496.772425332778,25.2572741198915,298.0634551996668,198.70897013311122,CUST_1001,Trade Show,Small,40.0,3,1,2023,Tuesday
2023-03-28,Eva Garcia,Widget A,Electronics,1,235.73808830793718,235.73808830793718,15.969765247409152,141.4428529847623,94.29523532317486,CUST_4553,Social Media,Small,40.0,3,1,2023,Tuesday
2023-03-28,David Wilson,Widget A,Software,1,256.6229584306465,256.6229584306465,20.800234520788756,153.9737750583879,102.64918337225862,CUST_3884,Trade Show,Medium,40.0,3,1,2023,Tuesday
2023-03-28,Alice Johnson,Gadget Y,Software,1,522.7383711680753,522.7383711680753,51.63784605295109,313.64302270084517,209.09534846723017,CUST_6708,Trade Show,Medium,40.00000000000001,3,1,2023,Tuesday
2023-03-28,Carol Brown,Widget B,Hardware,2,172.83091185085584,345.6618237017117,38.253081496344016,207.397094221027,138.26472948068468,CUST_2753,Trade Show,Medium,40.0,3,1,2023,Tuesday
2023-03-28,Carol Brown,Gadget Y,Software,2,648.6707186794955,1297.341437358991,175.3025330536177,778.4048624153946,518.9365749435964,CUST_7216,Trade Show,Small,40.0,3,1,2023,Tuesday
2023-03-28,David Wilson,Gadget X,Services,3,456.91687869248693,1370.7506360774607,98.1056545340472,822.4503816464764,548.3002544309843,CUST_4368,Website,Medium,40.0,3,1,2023,Tuesday
2023-03-28,David Wilson,Gadget X,Hardware,1,458.1895646528209,458.1895646528209,58.79539606407709,274.91373879169254,183.27582586112834,CUST_4487,Social Media,Medium,40.0,3,1,2023,Tuesday
2023-03-28,Alice Johnson,Gadget X,Software,1,458.2121743768878,458.2121743768878,41.17583555914369,274.92730462613264,183.28486975075515,CUST_5262,Cold Call,Medium,40.00000000000001,3,1,2023,Tuesday
2023-03-28,Carol Brown,Gadget Y,Software,1,610.2814910892746,610.2814910892746,48.40023773071565,366.16889465356473,244.11259643570986,CUST_6947,Referral,Small,40.0,3,1,2023,Tuesday
2023-03-29,Bob Smith,Gadget X,Software,1,445.094086875432,445.094086875432,59.08625197723284,267.0564521252592,178.0376347501728,CUST_8516,Social Media,Small,40.0,3,1,2023,Wednesday
2023-03-29,Bob Smith,Gadget Y,Software,1,479.23094502566204,479.23094502566204,50.44464388536021,287.53856701539723,191.6923780102648,CUST_9846,Cold Call,Medium,40.0,3,1,2023,Wednesday
2023-03-29,Carol Brown,Widget A,Software,4,270.64454948246674,1082.578197929867,87.25176508170753,649.5469187579201,433.03127917194684,CUST_2758,Trade Show,Large,40.0,3,1,2023,Wednesday
2023-03-29,Carol Brown,Widget C,Electronics,1,298.04189734111293,298.04189734111293,27.18005892854554,178.82513840466774,119.21675893644519,CUST_1555,Referral,Small,40.00000000000001,3,1,2023,Wednesday
2023-03-29,Bob Smith,Gadget X,Hardware,1,415.8636879072449,415.8636879072449,36.64721031761846,249.51821274434695,166.34547516289797,CUST_1272,Referral,Large,40.0,3,1,2023,Wednesday
2023-03-29,Bob Smith,Widget A,Electronics,4,239.98068842620003,959.9227537048001,134.4885615523207,575.95365222288,383.9691014819201,CUST_5683,Trade Show,Small,40.00000000000001,3,1,2023,Wednesday
2023-03-29,Alice Johnson,Widget C,Services,1,295.23404712289283,295.23404712289283,30.712138129270993,177.1404282737357,118.09361884915714,CUST_2176,Referral,Small,40.0,3,1,2023,Wednesday
2023-03-29,Eva Garcia,Gadget Y,Electronics,2,703.3303224039529,1406.6606448079058,96.93172527892473,843.9963868847434,562.6642579231624,CUST_1619,Social Media,Medium,40.0,3,1,2023,Wednesday
2023-03-29,David Wilson,Widget C,Services,1,314.9493315801418,314.9493315801418,32.049962885363264,188.96959894808506,125.97973263205674,CUST_9669,Social Media,Small,40.00000000000001,3,1,2023,Wednesday
2023-03-30,Eva Garcia,Gadget X,Services,1,403.87351166330586,403.87351166330586,25.380631237990254,242.3241069979835,161.54940466532236,CUST_7540,Social Media,Large,40.0,3,1,2023,Thursday
2023-03-30,Carol Brown,Gadget X,Software,3,354.31512562083515,1062.9453768625053,148.88832821088045,637.7672261175032,425.1781507450021,CUST_8238,Trade Show,Small,40.0,3,1,2023,Thursday
2023-03-30,Carol Brown,Widget C,Software,1,333.03831817690445,333.03831817690445,18.639588451918527,199.82299090614268,133.21532727076178,CUST_2423,Website,Large,40.0,3,1,2023,Thursday
2023-03-30,Carol Brown,Widget B,Software,1,203.56037651604578,203.56037651604578,15.25762075638132,122.13622590962746,81.42415060641832,CUST_7499,Cold Call,Small,40.00000000000001,3,1,2023,Thursday
2023-03-30,David Wilson,Widget A,Software,1,230.8722306308526,230.8722306308526,16.367009819980066,138.52333837851157,92.34889225234105,CUST_2992,Cold Call,Small,40.0,3,1,2023,Thursday
2023-03-30,David Wilson,Widget C,Software,1,320.35912843754534,320.35912843754534,25.00871975696431,192.21547706252719,128.14365137501815,CUST_5010,Trade Show,Medium,40.00000000000001,3,1,2023,Thursday
2023-03-30,Alice Johnson,Widget B,Electronics,2,132.46879346779124,264.9375869355825,14.378657419676697,158.9625521613495,105.975034774233,CUST_7349,Trade Show,Small,40.0,3,1,2023,Thursday
2023-03-30,Bob Smith,Widget A,Hardware,2,261.39152352401953,522.7830470480391,30.24444694120207,313.6698282288234,209.11321881921566,CUST_2540,Referral,Medium,40.00000000000001,3,1,2023,Thursday
2023-03-30,Alice Johnson,Gadget X,Electronics,1,420.59599295632944,420.59599295632944,49.942232903911055,252.35759577379764,168.2383971825318,CUST_5161,Referral,Small,40.00000000000001,3,1,2023,Thursday
2023-03-30,Alice Johnson,Widget C,Hardware,4,338.3777289702791,1353.5109158811165,181.8133978305442,812.1065495286699,541.4043663524466,CUST_6887,Website,Small,40.0,3,1,2023,Thursday
2023-03-30,Bob Smith,Widget A,Software,4,278.8450371515449,1115.3801486061795,86.346484315417,669.2280891637078,446.1520594424718,CUST_8188,Website,Small,40.0,3,1,2023,Thursday
2023-03-30,Alice Johnson,Gadget Y,Electronics,1,573.982793433883,573.982793433883,59.194054708982854,344.3896760603298,229.59311737355318,CUST_5533,Social Media,Medium,40.0,3,1,2023,Thursday
2023-03-30,Carol Brown,Widget B,Software,1,136.35370019843072,136.35370019843072,19.58967526639781,81.81222011905842,54.54148007937229,CUST_7867,Website,Small,40.0,3,1,2023,Thursday
2023-03-30,Eva Garcia,Widget A,Hardware,3,249.49561471357796,748.4868441407339,51.530431006816706,449.09210648444036,299.3947376562935,CUST_7098,Website,Small,40.0,3,1,2023,Thursday
2023-03-30,Carol Brown,Widget B,Electronics,1,178.37466744927343,178.37466744927343,24.211062623262436,107.02480046956406,71.34986697970938,CUST_2884,Website,Small,40.0,3,1,2023,Thursday
2023-03-31,Alice Johnson,Gadget X,Services,1,494.2927192609444,494.2927192609444,49.818636970642544,296.57563155656663,197.71708770437778,CUST_3231,Trade Show,Small,40.0,3,1,2023,Friday
2023-03-31,Bob Smith,Gadget X,Electronics,2,466.94790210808634,933.8958042161727,104.79580391400077,560.3374825297036,373.55832168646907,CUST_6175,Social Media,Small,40.0,3,1,2023,Friday
2023-03-31,Eva Garcia,Widget B,Software,4,193.31936749590307,773.2774699836123,89.71403619880388,463.9664819901673,309.31098799344494,CUST_5978,Website,Large,40.0,3,1,2023,Friday
2023-03-31,Carol Brown,Gadget Y,Services,1,514.4652747375917,514.4652747375917,47.78473623851825,308.679164842555,205.7861098950367,CUST_2425,Cold Call,Small,40.0,3,1,2023,Friday
2023-03-31,David Wilson,Gadget Y,Services,5,635.6405946184395,3178.2029730921977,425.84771273578644,1906.9217838553186,1271.281189236879,CUST_2835,Social Media,Small,40.0,3,1,2023,Friday
2023-03-31,David Wilson,Gadget X,Services,2,442.9411818784923,885.8823637569845,62.135137040347686,531.5294182541907,354.3529455027939,CUST_7830,Cold Call,Medium,40.00000000000001,3,1,2023,Friday
2023-03-31,David Wilson,Widget B,Electronics,4,201.86343493314575,807.453739732583,59.13530577967453,484.4722438395498,322.98149589303324,CUST_9842,Cold Call,Small,40.0,3,1,2023,Friday
2023-03-31,Carol Brown,Gadget Y,Electronics,1,711.3478945544792,711.3478945544792,61.156614392105915,426.8087367326875,284.5391578217917,CUST_4450,Social Media,Small,40.0,3,1,2023,Friday
2023-03-31,Eva Garcia,Widget A,Hardware,2,243.10135559766735,486.2027111953347,26.36864233226132,291.7216267172008,194.48108447813388,CUST_2287,Trade Show,Medium,40.0,3,1,2023,Friday
2023-03-31,Bob Smith,Widget A,Software,1,261.47584762266763,261.47584762266763,35.57929374481637,156.88550857360056,104.59033904906707,CUST_8164,Social Media,Medium,40.00000000000001,3,1,2023,Friday
2023-03-31,Alice Johnson,Gadget Y,Services,1,731.461556387469,731.461556387469,90.89703923428954,438.8769338324814,292.5846225549876,CUST_7023,Website,Medium,40.0,3,1,2023,Friday
2023-03-31,Alice Johnson,Widget C,Software,1,366.88734943824016,366.88734943824016,30.09282477106851,220.1324096629441,146.75493977529607,CUST_9103,Website,Small,40.0,3,1,2023,Friday
2023-04-01,David Wilson,Widget C,Software,1,319.8477877260532,319.8477877260532,25.15056807071087,191.90867263563192,127.93911509042127,CUST_6201,Cold Call,Small,40.0,4,2,2023,Saturday
2023-04-01,Carol Brown,Gadget X,Software,2,451.35239040283625,902.7047808056725,68.68141098930838,541.6228684834035,361.081912322269,CUST_8062,Cold Call,Medium,40.0,4,2,2023,Saturday
2023-04-01,Carol Brown,Gadget X,Hardware,1,498.0561613680209,498.0561613680209,59.321011608898715,298.8336968208125,199.2224645472084,CUST_4664,Trade Show,Small,40.00000000000001,4,2,2023,Saturday
2023-04-02,David Wilson,Widget A,Services,1,233.9990130888437,233.9990130888437,30.700594294393,140.3994078533062,93.5996052355375,CUST_2986,Cold Call,Small,40.00000000000001,4,2,2023,Sunday
2023-04-02,Eva Garcia,Widget B,Hardware,1,148.51506956655453,148.51506956655453,13.962955520731523,89.10904173993272,59.40602782662181,CUST_2807,Referral,Small,40.0,4,2,2023,Sunday
2023-04-02,Eva Garcia,Widget C,Services,3,345.26396030880136,1035.791880926404,100.69431613546136,621.4751285558425,414.3167523705615,CUST_2072,Trade Show,Medium,39.99999999999999,4,2,2023,Sunday
2023-04-03,Eva Garcia,Widget A,Hardware,1,273.37004156739135,273.37004156739135,37.848108587788985,164.02202494043482,109.34801662695654,CUST_4102,Website,Medium,40.0,4,2,2023,Monday
2023-04-03,Bob Smith,Widget B,Services,2,209.50437830273162,419.00875660546325,51.26855262484889,251.40525396327794,167.6035026421853,CUST_5705,Trade Show,Small,40.0,4,2,2023,Monday
2023-04-03,David Wilson,Widget B,Services,3,178.65317796458106,535.9595338937431,71.74132662556629,321.5757203362459,214.3838135574972,CUST_9577,Referral,Small,39.99999999999999,4,2,2023,Monday
2023-04-03,David Wilson,Gadget Y,Hardware,1,470.63389451109924,470.63389451109924,30.666278824938342,282.38033670665953,188.2535578044397,CUST_1768,Cold Call,Small,40.0,4,2,2023,Monday
2023-04-03,Eva Garcia,Gadget Y,Services,1,446.70641581572784,446.70641581572784,27.064941900269414,268.0238494894367,178.68256632629112,CUST_6997,Cold Call,Small,40.0,4,2,2023,Monday
2023-04-04,Carol Brown,Widget A,Hardware,1,230.4333806681566,230.4333806681566,31.07787485496536,138.26002840089396,92.17335226726263,CUST_7988,Trade Show,Medium,40.0,4,2,2023,Tuesday
2023-04-04,Alice Johnson,Widget C,Services,1,311.9921375043878,311.9921375043878,44.960441622214496,187.1952825026327,124.79685500175512,CUST_3674,Social Media,Small,40.0,4,2,2023,Tuesday
2023-04-04,Eva Garcia,Widget A,Hardware,2,256.931403110729,513.862806221458,36.542027401167594,308.31768373287474,205.54512248858322,CUST_9572,Cold Call,Medium,40.00000000000001,4,2,2023,Tuesday
2023-04-04,Carol Brown,Gadget Y,Electronics,2,527.4622054808741,1054.9244109617482,96.13598476446029,632.954646577049,421.96976438469926,CUST_1121,Cold Call,Medium,40.0,4,2,2023,Tuesday
2023-04-04,David Wilson,Widget A,Hardware,3,248.0297693458502,744.0893080375506,86.51932594169874,446.45358482253033,297.6357232150203,CUST_2383,Social Media,Small,40.0,4,2,2023,Tuesday
2023-04-04,Alice Johnson,Gadget Y,Software,1,544.3714208678674,544.3714208678674,56.86694323772262,326.6228525207204,217.748568347147,CUST_6906,Referral,Small,40.00000000000001,4,2,2023,Tuesday
